CodObr,CodPar,NumPar,CodIns,CanIns,CosIns,Deprec,CodFam,Contad,CodAlt
"576PDVS2","P0000930",88,"EQUI0174",1.0000000000000000e+00,4.8304000000000002e+02,5.0000000000000001e-03,"00",75254,
"576PDVS2","P0000936",89,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75255,
"576PDVS2","P0000936",89,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75256,
"576PDVS2","P0000936",89,"EQUI0318",2.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75257,
"576PDVS2","P0000936",89,"EQUI0073",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75258,
"576PDVS2","P0000936",89,"EQUI0288",6.6000000000000003e-01,6.9825000000000000e+03,5.0000000000000001e-03,"00",75259,
"576PDVS2","P0002673",90,"EQUI0285",2.0000000000000000e+00,4.8969999999999999e+01,1.0000000000000000e-02,"00",75260,
"576PDVS2","P0002673",90,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75261,
"576PDVS2","P0002673",90,"EQUI0175",2.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75262,
"576PDVS2","P0002673",90,"EQUI0078",1.0000000000000000e+00,3.0037000000000000e+02,5.0000000000000001e-03,"00",75263,
"576PDVS2","P0002674",91,"EQUI0285",2.0000000000000000e+00,4.8969999999999999e+01,1.0000000000000000e-02,"00",75264,
"576PDVS2","P0002674",91,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75265,
"576PDVS2","P0002674",91,"EQUI0175",2.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75266,
"576PDVS2","P0002674",91,"EQUI0078",1.0000000000000000e+00,3.0037000000000000e+02,5.0000000000000001e-03,"00",75267,
"576PDVS2","*CABLE28",92,"*EQUIP10",1.0000000000000000e+00,7.6000000000000000e+03,4.7900000000000000e-03,"01",75268,
"576PDVS2","P0001013",93,"EQUI0217",1.0000000000000000e+01,2.1361000000000001e+02,1.0000000000000000e-02,"00",75269,
"576PDVS2","P0001013",93,"EQUI0001",1.0000000000000000e+01,1.8000000000000000e+01,1.0000000000000000e-02,"01",75270,
"576PDVS2","P0001013",93,"EQUI0175",2.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75271,
"576PDVS2","P0001013",93,"EQUI0073",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75272,
"576PDVS2","P0001017",94,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75273,
"576PDVS2","P0001017",94,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75274,
"576PDVS2","P0001017",94,"EQUI0175",2.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75275,
"576PDVS2","P0001017",94,"EQUI0073",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75276,
"576PDVS2","P0001049",95,"EQUI0285",1.0000000000000000e+00,4.8969999999999999e+01,1.0000000000000000e-02,"00",75277,
"576PDVS2","P0001049",95,"EQUI0299",1.0000000000000000e+00,6.6799999999999997e+00,1.0000000000000000e-02,"00",75278,
"576PDVS2","P0001049",95,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75279,
"576PDVS2","P0001049",95,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75280,
"576PDVS2","P0001049",95,"EQUI0175",1.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75281,
"576PDVS2","P0001049",95,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75282,
"576PDVS2","P0001049",95,"EQUI0363",1.0000000000000000e+00,3.0000000000000000e+01,3.0000000000000001e-03,"00",75283,
"576PDVS2","P0001042",96,"EQUI0285",1.0000000000000000e+00,4.8969999999999999e+01,1.0000000000000000e-02,"00",75284,
"576PDVS2","P0001042",96,"EQUI0299",1.0000000000000000e+00,6.6799999999999997e+00,1.0000000000000000e-02,"00",75285,
"576PDVS2","P0001042",96,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75286,
"576PDVS2","P0001042",96,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75287,
"576PDVS2","P0001042",96,"EQUI0175",1.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75288,
"576PDVS2","P0001053",97,"EQUI0351",1.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75289,
"576PDVS2","P0001053",97,"EQUI0217",2.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75290,
"576PDVS2","P0001053",97,"EQUI0001",4.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75291,
"576PDVS2","P0001053",97,"EQUI0116",4.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75292,
"576PDVS2","P0001053",97,"EQUI0175",2.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75293,
"576PDVS2","P0001053",97,"EQUI0073",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75294,
"576PDVS2","BREAKER",98,"EQUI0285",1.0000000000000000e+00,4.8969999999999999e+01,1.0000000000000000e-02,"00",75295,
"576PDVS2","BREAKER",98,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75296,
"576PDVS2","BREAKER",98,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75297,
"576PDVS2","BREAKER",98,"EQUI0175",2.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75298,
"576PDVS2","BREAKER",98,"EQUI0363",1.0000000000000000e+00,3.0000000000000000e+01,3.0000000000000001e-03,"00",75299,
"576PDVS2","P0005133",99,"EQUI0285",1.0000000000000000e+00,4.8969999999999999e+01,1.0000000000000000e-02,"00",75300,
"576PDVS2","P0005133",99,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75301,
"576PDVS2","P0005133",99,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75302,
"576PDVS2","P0005133",99,"EQUI0175",2.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75303,
"576PDVS2","P0005133",99,"EQUI0363",1.0000000000000000e+00,3.0000000000000000e+01,3.0000000000000001e-03,"00",75304,
"576PDVS2","PAR0942",100,"*PISTOLA",1.0000000000000000e+00,3.8009999999999998e+01,3.5000000000000001e-03,"01",75305,
"576PDVS2","PAR0942",100,"*PINZAS1",2.0000000000000000e+00,5.3200000000000003e+00,1.0000000000000000e-02,"01",75306,
"576PDVS2","PAR0942",100,"*DESTOR1",1.0000000000000000e+00,3.6719999999999999e+01,5.4999999999999997e-03,"01",75307,
"576PDVS2","PAR0942",100,"*ALICAT2",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75308,
"576PDVS2","PAR0942",100,"*ESCALE1",1.0000000000000000e+00,3.1410000000000000e+01,5.4999999999999997e-03,"01",75309,
"576PDVS2","PAR0942",100,"*TALADR1",5.0000000000000000e-01,7.0000000000000000e+01,5.0999999999999997e-02,"01",75310,
"576PDVS2","PAR0942",100,"*AMPERM1",1.0000000000000000e+00,3.0000000000000000e+01,3.0000000000000001e-03,"01",75311,
"576PDVS2","CAJAMED",101,"EQUI0031",1.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75312,
"576PDVS2","CAJAMED",101,"EQUI0172",1.0000000000000000e+00,2.1930000000000000e+01,1.0000000000000000e+00,"00",75313,
"576PDVS2","CAJAMED",101,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75314,
"576PDVS2","CAJAMED",101,"EQUI0219",1.0000000000000000e+00,4.3500000000000000e+01,1.0000000000000000e-02,"00",75315,
"576PDVS2","CAJAMED",101,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75316,
"576PDVS2","PAR0986",102,"*DRYWA33",1.0000000000000000e+00,2.2000000000000002e+00,1.0000000000000000e-02,"01",75318,
"576PDVS2","PAR0986",102,"*ALICAT2",3.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75319,
"576PDVS2","PAR0986",102,"*DESTOR1",1.0000000000000000e+00,3.6719999999999999e+01,5.4999999999999997e-03,"01",75320,
"576PDVS2","PAR0986",102,"*PROBADO",1.0000000000000000e+00,1.6800000000000001e+01,5.0000000000000003e-02,"01",75321,
"576PDVS2","PAR0986",102,"*PINZAS1",2.0000000000000000e+00,5.3200000000000003e+00,1.0000000000000000e-02,"01",75322,
"576PDVS2","TUBECOBR",103,"EQUI0142",1.0000000000000000e+00,9.9980000000000004e+01,1.0000000000000000e+00,"00",75323,
"576PDVS2","TUBECOBR",103,"EQUI0342",5.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75324,
"576PDVS2","TUBECOBR",103,"EQUI0173",5.0000000000000000e+00,5.7854999999999995e+02,1.0000000000000000e-02,"00",75325,
"576PDVS2","TUBECOBR",103,"EQUI0053",3.0000000000000000e+00,1.2000000000000000e+02,1.0000000000000000e-02,"00",75326,
"576PDVS2","TUBECOBR",103,"EQUI0203",5.0000000000000000e+00,3.3079999999999998e+01,1.0000000000000000e-02,"00",75327,
"576PDVS2","TUBECOBR",103,"EQUI0114",3.0000000000000000e+00,7.8328699999999999e+03,1.0000000000000000e-02,"00",75328,
"576PDVS2","P0005222",104,"EQUI0138",1.0000000000000000e+00,3.2225999999999999e+02,8.3599999999999994e-02,"00",75329,
"576PDVS2","P0005222",104,"EQUI0142",1.0000000000000000e+00,9.9980000000000004e+01,1.0000000000000000e+00,"00",75330,
"576PDVS2","P0005222",104,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75331,
"576PDVS2","P0005222",104,"EQUI0173",1.0000000000000000e+00,5.7854999999999995e+02,1.0000000000000000e-02,"00",75332,
"576PDVS2","P0005222",104,"EQUI0053",1.0000000000000000e+00,1.2000000000000000e+02,1.0000000000000000e-02,"00",75333,
"576PDVS2","P0005222",104,"EQUI0203",1.0000000000000000e+00,3.3079999999999998e+01,1.0000000000000000e-02,"00",75334,
"576PDVS2","P0005222",104,"EQUI0114",1.0000000000000000e+00,7.8328699999999999e+03,1.0000000000000000e-02,"00",75335,
"576PDVS2","P0001171",106,"EQUI0025",1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75336,
"576PDVS2","P0001171",106,"EQUI0074",1.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75337,
"576PDVS2","P0001171",106,"EQUI0177",1.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75338,
"576PDVS2","P0001171",106,"EQUI0318",1.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75339,
"576PDVS2","P0001171",106,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75340,
"576PDVS2","P0001171",106,"EQUI0020",1.0000000000000000e+00,2.6315999999999999e+03,1.0000000000000000e-02,"00",75341,
"576PDVS2","P0001171",106,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75342,
"576PDVS2","P0001172",107,"EQUI0025",6.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75343,
"576PDVS2","P0001172",107,"EQUI0074",4.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75344,
"576PDVS2","P0001172",107,"EQUI0177",6.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75345,
"576PDVS2","P0001172",107,"EQUI0318",6.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75346,
"576PDVS2","P0001172",107,"EQUI0275",4.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75347,
"576PDVS2","P0001172",107,"EQUI0020",4.0000000000000000e+00,2.6315999999999999e+03,1.0000000000000000e-02,"00",75348,
"576PDVS2","P0001172",107,"EQUI0061",6.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75349,
"576PDVS2","P0001211",110,"EQUI0025",1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75453,
"576PDVS2","P0001211",110,"EQUI0074",4.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75454,
"576PDVS2","P0001211",110,"EQUI0177",6.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75455,
"576PDVS2","P0001211",110,"EQUI0318",6.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75456,
"576PDVS2","P0001211",110,"EQUI0275",6.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75457,
"576PDVS2","P0001209",109,"EQUI0025",1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75460,
"576PDVS2","P0001209",109,"EQUI0074",1.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75461,
"576PDVS2","P0001209",109,"EQUI0177",1.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75462,
"576PDVS2","P0001209",109,"EQUI0318",6.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75463,
"576PDVS2","P0001209",109,"EQUI0275",6.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75464,
"576PDVS2","P0001209",109,"EQUI0247",6.0000000000000000e+00,6.7400000000000006e+01,1.0000000000000000e-02,"00",75465,
"576PDVS2","P0001209",109,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75466,
"576PDVS2","P0001173",108,"EQUI0025",1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75467,
"576PDVS2","P0001173",108,"EQUI0074",1.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75468,
"576PDVS2","P0001173",108,"EQUI0177",1.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75469,
"576PDVS2","P0001173",108,"EQUI0318",1.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75470,
"576PDVS2","P0001173",108,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75471,
"576PDVS2","P0001173",108,"EQUI0020",1.0000000000000000e+00,2.6315999999999999e+03,1.0000000000000000e-02,"00",75472,
"576PDVS2","P0001173",108,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75473,
"576PDVS2","P0003578",111,"EQUI0310",1.0000000000000000e+00,2.5000000000000000e+02,1.0000000000000000e+00,"01",75371,
"576PDVS2","P0003578",111,"EQUI0318",1.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75372,
"576PDVS2","P0003578",111,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75373,
"576PDVS2","P0003578",111,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75374,
"576PDVS2","P0003578",111,"EQUI0019",1.0000000000000000e+00,1.3252000000000001e+02,1.0000000000000000e+00,"00",75375,
"576PDVS2","P0001217",112,"EQUI0074",1.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75376,
"576PDVS2","P0001217",112,"EQUI0116",1.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75377,
"576PDVS2","P0001217",112,"EQUI0318",1.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75378,
"576PDVS2","P0001217",112,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75379,
"576PDVS2","P0001217",112,"EQUI0247",1.0000000000000000e+00,6.7400000000000006e+01,1.0000000000000000e-02,"00",75380,
"576PDVS2","P0001217",112,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75381,
"576PDVS2","P0001250",113,"EQUI0074",1.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75382,
"576PDVS2","P0001250",113,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75383,
"576PDVS2","P0001250",113,"EQUI0177",1.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75384,
"576PDVS2","P0001250",113,"EQUI0318",1.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75385,
"576PDVS2","P0001250",113,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75386,
"576PDVS2","P0001250",113,"EQUI0247",1.0000000000000000e+00,6.7400000000000006e+01,1.0000000000000000e-02,"00",75387,
"576PDVS2","P0001250",113,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75388,
"576PDVS2","P0001251",114,"EQUI0074",1.0000000000000000e+00,2.0000000000000000e+01,1.0000000000000000e-02,"00",75389,
"576PDVS2","P0001251",114,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75390,
"576PDVS2","P0001251",114,"EQUI0177",1.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75391,
"576PDVS2","P0001251",114,"EQUI0318",1.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75392,
"576PDVS2","P0001251",114,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75393,
"576PDVS2","P0001251",114,"EQUI0247",1.0000000000000000e+00,6.7400000000000006e+01,1.0000000000000000e-02,"00",75394,
"576PDVS2","P0001251",114,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75395,
"576PDVS2","P0002930",115,"EQUIP",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"00",75396,
"576PDVS2","P0005841",116,"EQUI0351",1.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75397,
"576PDVS2","P0005841",116,"EQUI0116",1.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75398,
"576PDVS2","P0001211",110,"EQUI0247",4.0000000000000000e+00,6.7400000000000006e+01,1.0000000000000000e-02,"00",75458,
"576PDVS2","P0005841",116,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75399,
"576PDVS2","TAPON",117,"EQUI0351",1.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75400,
"576PDVS2","TAPON",117,"EQUI0116",1.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75401,
"576PDVS2","TAPON",117,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75402,
"576PDVS2","TAPON1",118,"EQUI0351",1.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75403,
"576PDVS2","TAPON1",118,"EQUI0116",1.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75404,
"576PDVS2","TAPON1",118,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75405,
"576PDVS2","P0001321",119,"EQUI0116",1.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75406,
"576PDVS2","P0001321",119,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75407,
"576PDVS2","P0001321",119,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75408,
"576PDVS2","P0002986",120,"EQUI0351",3.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75409,
"576PDVS2","P0002986",120,"EQUI0116",3.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75410,
"576PDVS2","P0002986",120,"EQUI0275",3.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75411,
"576PDVS2","P0002986",120,"EQUI0073",3.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75412,
"576PDVS2","P0002986",120,"EQUI0335",3.0000000000000000e+00,3.4000000000000000e+02,1.0000000000000000e-02,"00",75413,
"576PDVS2","P0002986",120,"EQUI0233",6.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"00",75414,
"576PDVS2","P0002986",120,"EQUI0114",3.0000000000000000e+00,7.8328699999999999e+03,1.0000000000000000e-02,"00",75415,
"576PDVS2","P0002986",120,"EQUI0061",3.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75416,
"576PDVS2","P0001303",121,"EQUI0351",1.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75417,
"576PDVS2","P0001303",121,"EQUI0116",1.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75418,
"576PDVS2","P0001303",121,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75419,
"576PDVS2","P0001303",121,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75420,
"576PDVS2","P0001303",121,"EQUI0233",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"00",75421,
"576PDVS2","P0001330",122,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75422,
"576PDVS2","P0001330",122,"EQUI0114",1.0000000000000000e+00,7.8328699999999999e+03,1.0000000000000000e-02,"00",75423,
"576PDVS2","P0001330",122,"EQUI0233",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"00",75424,
"576PDVS2","P0001330",122,"EQUI0335",1.0000000000000000e+00,3.4000000000000000e+02,1.0000000000000000e-02,"00",75425,
"576PDVS2","P0001330",122,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75426,
"576PDVS2","P0001330",122,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75427,
"576PDVS2","P0005453",123,"EQUI0164",1.0000000000000000e+00,7.6000000000000000e+03,4.7900000000000000e-03,"01",75428,
"576PDVS2","P0005275",124,"EQUI0133",1.3000000000000000e-01,5.0972000000000003e+02,1.0000000000000000e+00,"01",75429,
"576PDVS2","P0005275",124,"EQUI0165",1.0000000000000000e+00,7.3119399999999996e+03,7.7000000000000002e-03,"01",75430,
"576PDVS2","P0005901",125,"EQUI0351",1.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75431,
"576PDVS2","P0005901",125,"EQUI0116",1.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75432,
"576PDVS2","P0005901",125,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75433,
"576PDVS2","P0005901",125,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75434,
"576PDVS2","P0005901",125,"EQUI0335",1.0000000000000000e+00,3.4000000000000000e+02,1.0000000000000000e-02,"00",75435,
"576PDVS2","P0005901",125,"EQUI0233",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"00",75436,
"576PDVS2","P0005901",125,"EQUI0061",1.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75437,
"576PDVS2","P0003579",126,"EQUI0310",1.0000000000000000e+00,2.5000000000000000e+02,1.0000000000000000e+00,"01",75438,
"576PDVS2","P0003579",126,"EQUI0318",1.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75439,
"576PDVS2","P0003579",126,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75440,
"576PDVS2","P0003579",126,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75441,
"576PDVS2","P0003579",126,"EQUI0019",1.0000000000000000e+00,1.3252000000000001e+02,1.0000000000000000e+00,"00",75442,
"576PDVS2","CAJAMED2",128,"EQUI0031",1.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75448,
"576PDVS2","CAJAMED2",128,"EQUI0172",1.0000000000000000e+00,2.1930000000000000e+01,1.0000000000000000e+00,"00",75449,
"576PDVS2","CAJAMED2",128,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75450,
"576PDVS2","CAJAMED2",128,"EQUI0219",1.0000000000000000e+00,4.3500000000000000e+01,1.0000000000000000e-02,"00",75451,
"576PDVS2","CAJAMED2",128,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75452,
"576PDVS2","P0001211",110,"EQUI0061",4.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75459,
"576PDVS2","CAJAMED1",127,"EQUI0031",1.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",76093,
"576PDVS2","CAJAMED1",127,"EQUI0172",1.0000000000000000e+00,2.1930000000000000e+01,1.0000000000000000e+00,"00",76094,
"576PDVS2","CAJAMED1",127,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",76095,
"576PDVS2","CAJAMED1",127,"EQUI0219",1.0000000000000000e+00,4.3500000000000000e+01,1.0000000000000000e-02,"00",76096,
"576PDVS2","CAJAMED1",127,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",76097,
"576PDVS2","COCINA",105,"EQUI0164",1.0000000000000000e+00,7.6000000000000000e+03,4.7900000000000000e-03,"01",76100,
